BOTTLE,20190829CCHSIOCBG
# Merged parameters: CDOM325, CDOM325_FLAG_W, CDOM340, CDOM340_FLAG_W, CDOM380, CDOM380_FLAG_W, CDOM412, CDOM412_FLAG_W, CDOM443, CDOM443_FLAG_W, CDOM490, CDOM490_FLAG_W, CDOM555, CDOM555_FLAG_W, CDOMSN, CDOMSN_FLAG_W
# Merged parameters: CFC-11, CFC-11_FLAG_W, CFC-12, CFC-12_FLAG_W, DOC, DOC_FLAG_W
#
#BOTTLE,20171015CCHSIORJL
# Merged parameters: CTDSAL, CTDSAL_FLAG_W, CTDOXY, CTDOXY_FLAG_W
# Merged parameters from i09_hy1.csv (submitted to CCHDO on 2016-07-19 by C.Schatzman)
# DEPTH values were rounded to the nearest whole meter. 
# Change D15N-NO3 to D15N_NO3
# Change D18O-NO3 to D18O_NO3
#
#BOTTLE,20190820PRINUNIVRMK
# 07/18/2016 Initialized README file  
# Revised version 10/16/17 
# Data source: CCHDO 7/18/16; 10/16/17 
# SHIP: Roger Revelle  
# Cruise: GO-SHIPS I09N 
# Region: NE Indian 
# EXPOCODE: 33RR20160321 
# DATES:20160321 - 20160428 
# Chief Scientist:Leticia Barbero and Carmen Rodriguez 
# 113 stations with 36 place Rosette 
# Bottom depth approximated from topography for stations 145 and 189 
# CTD: Who - J.Swift; Status - final 
#       Includes: CTDSAL, CTDOXY 
# Salinty: Who - J.Swift; Status - final 
#       Notes:   
# Nutrients: Who - S.Becker,J.Swift; Status - final 
#       Includes: nitrate, nitrite, silicate, phopshpate, ammonium 
# O2: Who - J.Swift; Status - final 
#       Notes: 
# TCO2: Who - R.Wanninkhof; Status - final 
#       Notes:  
# ALKALI: Who - A.Dickson; Status - preliminary 
#       Notes:  
# pH_TOT: Who - A.Dickson; Status - preliminary 
#       Notes:  
# CFC: Who - R.Fine,W.Smethie; Status - final 
#       Notes: final cfc-11/12 data rcd 7/12/18 
#       Merged and submitted 7/18/18 
#       CFC113 and SF6 No data included. 
# C14/C13: Who - R.Key&A.McNichol; Status - being processed 
#       Notes:  
# DOC: Who - C.Carlson; Status - final 
#       Notes: rcd 6/3/18 
# HPLC: Who - N.Nelson; Status - final 
#       Notes: submitted to SeaBASS 6/2019 
# CDOM: Who - N.Nelson; Status - final 
#       Notes: submitted to CCHDO 6/25/19 
#       Merged 8/20/10 RMK 
# POC: Who - N.Nelson; Status - lost 
#       Notes: shipping problem 
# Other: Who - ; Status - 
#       Notes:  
# These data should be cited as: 
# data provider(s), cruise name or cruise ID, data file name(s) CLIVAR and Carbon Hydrographic Data Office, La Jolla, CA, USA, and data file date."" For further information", please contact one of the parties listed above or cchdo@ucsd.edu. Users are also requested to acknowledge the NSF/NOAA-funded U.S. Repeat Hydrography Program in publications resulting from their use. 
# References that have used data from this cruise: 
#
#BOTTLE,20160427SIO
# Placeholder Parameters
# ----------------------
# The following parameters are a placeholder for a much longer list of params:
#
# - ABUNDANCE (cells/ml)
#    - Prochlorococcus Abundance
#    - Synechococcus Abundance
#    - Pico/Nanoeukaryote Abundance
#    - Microphytoplankton Abundance
# - QUOTA (fmol/cell)
#    - Prochlorococcus Carbon cell quota
#    - Synechococcus Carbon cell quota
#    - Eukaryote Carbon cell quota
#    - Diatom Carbon cell quota
#    - Prochlorococcus Nitrogen cell quota
#    - Synechococcus Nitrogen cell quota
#    - Eukaryote Nitrogen cell quota
#    - Diatom Nitrogen cell quota
#    - Prochlorococcus Phosphorus cell quota
#    - Synechococcus Phosphorus cell quota
#    - Eukaryote Phosphorus cell quota
#    - Diatom Phosphorus cell quota
#    - Taxon-specific Fe quota
# - UPTAKE (fmol/cell/h unless otherwise listed)
#    - Bulk Nitrate uptake (umol/L/h)
#    - Bulk Ammonium uptake (umol/L/h)
#    - Bulk Urea uptake (umol/L/h)
#    - Prochlorococcus Nitrate Uptake
#    - Synechococcus Nitrate Uptake
#    - Eukaryote Nitrate Uptake
#    - Prochlorococcus Ammonium Uptake
#    - Synechococcus Ammonium Uptake
#    - Eukaryote Ammonium Uptake
#    - Prochlorococcus Urea Uptake
#    - Synechococcus Urea Uptake
#    - Eukaryote Urea Uptake
# - PO_STAR
#    - Particulate Organic Carbon
#    - Particulate Organic Nitrogen
#    - Particulate Organic Phosphorus
# - DNA
#    - Placeholder for a genetic analysis
#
# 
# Program                   Affiliation         Principal Investigator   Email                    
# ========================  ==================  =======================  ===========================
# Chief Scientist	    *AOML*		Letticia Barbero	 leticia.barbero@noaa.gov	
# Co-Chief Scientist	    *UCSD*		Carmen Rodriguez	 crodriguez@rsmas.miami.edu
# *CTDO* Data, Salinity,    *SIO*               Jim Swift, Susan Becker  jswift@ucsd.edu,         
# Nutrients, Dissolved O2                                                sbecker@ucsd.edu         
# Total CO2 (DIC), Total    *AOML*, *NOAA*      Rik Wanninkhof     	 Rik.Wanninkhof@noaa.gov
# Alkalinity, pH            *UCSD* *SIO*        Andrew Dickson           adickson@ucsd.edu  
# ADCP			    *UH*		Jules Hummon		 Hummon@hawaii.edu 
# *LADCP* 		    *LDEO* *UH*		Andreas Thurnherr,	 ant@ldeo.columbia.edu
#						William Smethie,	 bsmeth@ldeo.columbia.edu
#						David Ho		 ho@hawaii.edu 
# *CFCs*, SF_6		    *LDEO*		Rana Fine                rfine@rsmas.miami.edu
#                                               William Smethie          bsmeth@ldeo.columbia.edu 
# DOC, TDN  		    *UCSB*		Craig Carlson		 carlson@lifesci.ucsb.edu
# Transmissometry 	    *TAMU*		Wilf Gardner		 wgardner@ocean.tamu.edu
# Chipod		    *OSU* *UCSD*	Jonathan Nash		 nash@coas.oregonstate.edu
#						Jen Mackinnon		 jmackinnon@ucsd.edu
# *CDOM*, *HPLC*, *POC*	    *UCSB*		Norm Nelson		 norm@icess.ucsb.edu
# 13C/14C		    *WHOI* *Princeton*  Ann McNichol		 amcnichol@whoi.edu
#						Robert Key		 401 Sayre Hall
#                                                                        Princeton University
#                                                                        08544 Princeton , NJ
# δO^18 		    *LDEO*		Peter Schlosser		 schlosser@ldeo.columbia.edu
# δN^15 and δO^18 in NO^3   *WHOI*		Chawalit Charoenpong	 ccharoenpong@whoi.edu 
# Genomics/ *POC* 	    *UCI*		Adam Martiny		 amartiny@ucsi.edu
# Phytoplankton, δN^15 /13C *Bigelow*		Mike Lomas		 mlomas@bigelow.org 
# Trace Metals 		    *Bigelow*		Benjamin Twining	 btwining@bigelow.org
# Argo/O2 Floats 	    *UW* *PMEL* 	Greg Johnson		 shaun.dolk@noaa.gov
# Bathymetry, Underway	    *UCSD* *SIO*	Bruce Applegate		 bapplegate@ucsd.edu
# Thermosalinograph  
#
# Data Citation
#| Following American Geophysical Union recommendations, the data should be
#| cited as: "data provider(s), cruise name or cruise ID, data file name(s),
#| CLIVAR and Carbon Hydrographic Data Office, La Jolla, CA, USA, and data
#| file date." For further information, please contact one of the parties
#| listed above or cchdo@ucsd.edu. Users are also requested to acknowledge
#| the NSF/NOAA-funded U.S. Repeat Hydrography Program in publications resulting
#| from their use.
#
#| Some of the data in these files are preliminary, and are subject to final 
#| calibration and processing. Users should maintain caution in their 
#| interpretation and use. See header comments within the file for more information.
#
EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NH4,NH4_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,CFC113,CFC113_FLAG_W,SF6,SF6_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,PH_TOT,PH_TOT_FLAG_W,PH_TMP,REFTMP,C13ERR,DELC14,DELC14_FLAG_W,C14ERR,DELO18,DELO18_FLAG_W,DOC,DOC_FLAG_W,TON,TON_FLAG_W,D15N_NO3,D15N_NO3_FLAG_W,BTL_DATE,BTL_TIME,BTL_LAT,BTL_LON,C14-DOC,C14-DOC_FLAG_W,DOM,DOM_FLAG_W,D18O_NO3,D18O_NO3_FLAG_W,D15N_NO2,D15N_NO2_FLAG_W,D18O_NO2,D18O_NO2_FLAG_W,D15N_NH4,D15N_NH4_FLAG_W,D15N_N2O,D15N_N2O_FLAG_W,D18O_N2O,D18O_N2O_FLAG_W,D13C_POC,D13C_POC_FLAG_W,D15N_PON,D15N_PON_FLAG_W,N2_AR,N2_AR_FLAG_W,CHLORA,CHLORA_FLAG_W,HPLC,HPLC_FLAG_W,AP,AP_FLAG_W,TDP,TDP_FLAG_W,UREA,UREA_FLAG_W,UPTAKE,UPTAKE_FLAG_W,ABUNDANCE,ABUNDANCE_FLAG_W,PO_STAR,PO_STAR_FLAG_W,QUOTA,QUOTA_FLAG_W,DNA,DNA_FLAG_W,CDOM325,CDOM325_FLAG_W,CDOM340,CDOM340_FLAG_W,CDOM380,CDOM380_FLAG_W,CDOM412,CDOM412_FLAG_W,CDOM443,CDOM443_FLAG_W,CDOM490,CDOM490_FLAG_W,CDOM555,CDOM555_FLAG_W,CDOMSL,CDOMSL_FLAG_W,CDOMSN,CDOMSN_FLAG_W
,,,,,,,,,,,METERS,DBAR,ITS-90,PSS-78,,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PMOL/KG,,PMOL/KG,,PMOL/KG,,FMOL/KG,,UMOL/KG,,UMOL/KG,,,,DEG C,DEG C,/MILLE,/MILLE,,/MILLE,/MILLE,,UMOL/KG,,,,,,,,,,/MILLE,,UMOL/KG,,/MILLE,,/MILLE,,/MILLE,,/MILLE,,/MILLE,,/MILLE,,/MILLE,,/MILLE,,,,MG/M^3,,,,,,UMOL/KG,,UMOL/KG,,,,,,,,,,E8/L,,1/M,,1/M,,1/M,,1/M,,1/M,,1/M,,1/M,,1/M,,1/M,
33RR20160321,       I09N,      84,          2,          2,          2,2,20160325,       0415,   -28.3130,    94.9997,       3096,  3122.9,   1.3770,  34.7217,2,  34.7251,4,    189.1,2,   188.6,2,   119.7,2,    0.00,2,   32.85,2,    0.00,2,    2.27,2,   0.006,2,   0.000,2,-999.000,9,-999.0000,9,  2281.7,6, 2385.47,2,   7.6124,2,    25.01,   1.3766,  -999.0,  -999.0,9,  -999.0, -999.00,9,    36.6,2,     -999.0,1,  -999.0,1,20160325.0,    415.0, -28.3130,  94.9997,     -999.0,9,     -999.0,1,     -999.0,1,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,1,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,1,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,     -999.0,9,     -999.0,9
33RR20160321,       I09N,      84,          2,          3,          3,2,20160325,       0415,   -28.3130,    94.9997,       3096,  2830.6,   1.5804,  34.7257,2,  34.7280,4,    182.3,2,   183.3,2,   116.4,2,    0.00,2,   32.85,2,    0.00,2,    2.27,2,   0.009,2,   0.000,2,-999.000,9,-999.0000,9,  2280.5,2, 2384.22,2,   7.6086,2,    25.02,   1.5800,  -999.0,  -999.0,9,  -999.0, -999.00,9,    39.0,2,     -999.0,1,  -999.0,1,20160325.0,    421.0, -28.3130,  94.9997,     -999.0,9,     -999.0,1,     -999.0,1,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,1,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,1,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,   0.1220,3,   0.0775,3,   0.0325,3,   0.0241,3,   0.0142,3,   0.0042,3,   0.0000,4,     0.0215,3,     0.0248,3
33RR20160321,       I09N,      84,          2,          4,          4,2,20160325,       0415,   -28.3130,    94.9997,       3096,  2530.7,   1.8047,  34.7268,2,  34.7288,4,    176.8,2,   178.1,2,   111.0,2,    0.00,2,   32.92,2,    0.00,2,    2.28,2,-999.000,9,-999.000,9,-999.000,9,-999.0000,9,  2279.3,2, 2377.69,2,   7.6029,6,    25.01,   1.8030,  -999.0,  -999.0,9,  -999.0, -999.00,9,    36.4,2,     -999.0,1,  -999.0,1,20160325.0,    428.0, -28.3130,  94.9997,     -999.0,9,     -999.0,1,     -999.0,1,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,1,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,1,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,     -999.0,9,     -999.0,9
33RR20160321,       I09N,      84,          2,          5,          5,2,20160325,       0415,   -28.3130,    94.9997,       3096,  2332.3,   2.0024,  34.7241,2,  34.7253,4,    171.4,2,   172.6,2,   107.8,2,    0.00,2,   33.15,2,    0.00,2,    2.30,2,-999.000,9,-999.000,9,-999.000,9,-999.0000,9,  2283.9,2, 2376.50,2,   7.5967,2,    25.01,   2.0023,  -999.0,  -999.0,9,  -999.0, -999.00,9,    37.8,2,     -999.0,1,  -999.0,9,20160325.0,    432.0, -28.3130,  94.9997,     -999.0,9,     -999.0,1,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,     -999.0,9,     -999.0,9
33RR20160321,       I09N,      84,          2,          6,          6,2,20160325,       0415,   -28.3130,    94.9997,       3096,  2078.5,   2.2892,  34.7143,2,  34.7168,4,    162.7,2,   163.7,2,   104.1,2,    0.00,2,   33.63,2,    0.00,2,    2.35,2,   0.023,2,   0.000,2,-999.000,9,-999.0000,9,  2284.1,2, 2372.90,6,   7.5863,2,    25.00,   2.2891,  -999.0,  -999.0,9,  -999.0, -999.00,9,    37.4,2,     -999.0,1,  -999.0,1,20160325.0,    437.0, -28.3130,  94.9997,     -999.0,9,     -999.0,1,     -999.0,1,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,1,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,1,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,   0.1149,2,   0.0730,2,   0.0298,2,   0.0224,2,   0.0122,2,   0.0026,2,  -0.0004,4,     0.0218,2,     0.0252,2
33RR20160321,       I09N,      84,          2,          7,          7,2,20160325,       0415,   -28.3130,    94.9997,       3096,  1863.4,   2.5959,  34.6928,2,  34.6937,2,    154.7,2,   155.7,2,    98.7,2,    0.00,2,   34.17,2,    0.00,2,    2.40,2,-999.000,9,-999.000,9,-999.000,9,-999.0000,9,  2280.2,2, 2367.98,2,   7.5737,2,    25.02,   2.5962,  -999.0,  -999.0,9,  -999.0, -999.00,9,    37.1,2,     -999.0,1,  -999.0,9,20160325.0,    441.0, -28.3130,  94.9997,     -999.0,9,     -999.0,1,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,     -999.0,9,     -999.0,9
33RR20160321,       I09N,      84,          2,          8,          8,2,20160325,       0415,   -28.3130,    94.9997,       3096,  1735.2,   2.7681,  34.6691,2,  34.6701,2,    151.7,2,   152.1,2,    93.2,2,    0.00,2,   34.38,2,    0.00,2,    2.42,2,-999.000,9,-999.000,9,-999.000,9,-999.0000,9,  2277.3,2, 2362.37,2,   7.5678,2,    25.03,   2.7679,  -999.0,  -999.0,9,  -999.0, -999.00,9,    38.2,2,     -999.0,1,  -999.0,9,20160325.0,    445.0, -28.3130,  94.9997,     -999.0,9,     -999.0,1,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,     -999.0,9,     -999.0,9
33RR20160321,       I09N,      84,          2,          9,          9,2,20160325,       0415,   -28.3130,    94.9997,       3096,  1638.1,   2.9339,  34.6473,2,  34.6503,2,    148.3,2,   148.8,2,    90.1,2,    0.00,2,   34.70,2,    0.00,2,    2.43,2,   0.033,2,   0.000,2,-999.000,9,-999.0000,9,  2276.1,2, 2359.21,2,   7.5620,2,    25.01,   2.9338,  -999.0,  -999.0,9,  -999.0, -999.00,9,    38.7,2,     -999.0,1,  -999.0,1,20160325.0,    448.0, -28.3130,  94.9997,     -999.0,9,     -999.0,1,     -999.0,1,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,1,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,1,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,     -999.0,9,     -999.0,9
33RR20160321,       I09N,      84,          2,         10,         10,2,20160325,       0415,   -28.3130,    94.9997,       3096,  1534.0,   3.1342,  34.6222,2,  34.6236,2,    145.1,2,   145.9,2,    87.0,2,    0.00,2,   35.06,2,    0.00,2,    2.46,2,-999.000,9,-999.000,9,-999.000,9,-999.0000,9,  2273.7,2, 2355.34,2,   7.5560,2,    25.00,   3.1343,  -999.0,  -999.0,9,  -999.0, -999.00,9,    36.6,2,     -999.0,1,  -999.0,9,20160325.0,    451.0, -28.3130,  94.9997,     -999.0,9,     -999.0,1,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,   0.1169,2,   0.0749,2,   0.0319,2,   0.0239,2,   0.0135,2,   0.0030,2,  -0.0003,4,     0.0210,2,     0.0242,2
