BOTTLE,20190913CCHSIOCBG
# For a full history a user would refer to the Data History section of the web site.
# Merged parameters: 14C-DOC, 14C-DOC_FLAG_W, 14C-DOCERR, 13C-DOC, 13C-DOC_FLAG_W, 13C-DOCERR
# Merged parameters: HELIUM, HELIUM_FLAG_W, NEON, NEON_FLAG_W, ARGON, ARGON_FLAG_W, DELHE3, DELHE3_FLAG_W, DELHER, HELIER, NEONER, ARGONER, KRYPTON, KRYPTON_FLAG_W, KRYPTONER, XENON, XENON_FLAG_W, XENONER
# Merged parameters: DOC, DOC_FLAG_W, TRITUM, TRITUM_FLAG_W, TRITER, DELC13, DELC13_FLAG_W, DELC14, DELC14_FLAG_W, C14ERR
# 20180709CCHSIOCBG
# Merged parameters: CTDPRS, CTDTMP, CTDSAL, CTDSAL_FLAG_W, SALNTY_FLAG_W, CTDOXY, CTDOXY_FLAG_W
# 20170811CCHSIOCBG
# Merged parameters: ALKALI, ALKALI_FLAG_W, PH_TOT, PH_TOT_FLAG_W, PH_TMP
# Merged parameters: CFC-11, CFC-11_FLAG_W, CFC-12, CFC-12_FLAG_W, SF6, SF6_FLAG_W
#
# BOTTLE,20190731PRINUNIVRMK
# 2/15/16 Initialized README file  
# Data source: CCHDO 
# SHIP: R/V Ron Brown Cruise:  
# Region: NE Pacific, Leg 2 of P16N 
# EXPOCODE: 33RO20150525 
# DATES: 20150525 - 20150627 
# Chief Scientist: Alison Macdonald & Sabine Mecking 
# 95 stations with 24 place Rosette 
# Hydro: Who - G.Johnson, M.Baringer; Status - final 
#       Notes:   
# Nutrients: Who - C.Mordy; Status - final 
#       Notes: Final data from E.Wisgarver via CCHDO Jan 7, 2016 
# O2: Who - C. Langdon; Status - final 
#       Notes: final data from Langdon via CCHDO Feb 2, 2016 
# TCO2: Who - S.Alin, R. Wanninkhof; Status - final 
#       Notes: final data from D. Greely via CDIAC 11/20/15 
# TA: Who - A.Dickson; Status - final 
#       Notes: Data rcd 8/30/16 
# PH: Who - A.Dickson; Status - final 
#       Notes: Data rcd 8/30/16 
# CFC: Who - J.Bullister; Status -final 
#       Notes: final values via CCHDO added 3/11/16 
# C14: Who - R.Key,A.McNichol; Status - final 
#       Notes: QC & merge 1/17/19 RMK 
# 14C-DOC: Who: - E. Druffel; Status - final 
#       Notes: extracted from file 33RO20150525_D14C-DOC_D13C-DOC.xlsx 
#               and merged 7/31/19 with QC check 
# H3/He3: Who - W. Jenkins; Status - final 
#       Notes: also includes he, neon, argon, krypton and xenon each with error 
#               H3 from Jenkins 2/2/18; merged 9/20/18 
#               noble gases rcd 10/2/18; merged 10/3/18 
# DOC/TDN: Who - D.Hansell; Status -final 
#       Notes: Problem with TDN. Data not reported 
#       Final DOC rcd 7/10/17 (re-added 1/22/19) 
# Organics: Who - N.Nelson; Status -being analyzed 
#       Notes:  
# These data should be cited as: 
# DOI: 10.7942/C2RP43 
# References that have used data from this cruise: 
# 
# If you use these D14-DOC and D13-DOC data, please reference this paper: Druffel, E.R.M., S. Griffin, N.G. Garcia, N. Wang, A.P. McNichol, R. Key and B.W. Walker. Dissolved Organic Radiocarbon in the Central Pacific Ocean, Geophysical Research Letters, doi: 10.1029/2019GL083149 
#
#| Data Citation
#|
#|  Following American Geophysical Union recommendations, the data should be
#|  cited as: "data provider(s), cruise name or cruise ID, data file name(s)
#|  CLIVAR and Carbon Hydrographic Data Office, La Jolla, CA, USA, and data
#|  file date." For further information, please contact one of the parties
#|  listed above or cchdo@ucsd.edu. Users are also requested to acknowledge
#|  the NSF/NOAA-funded U.S. Repeat Hydrography Program in publications resulting
#|  from their use.
#
# For data citation, please use the data providers listed below. 
#
# Principal Programs of P16N Leg 2
# 
# Chief Scientist        Alison Macdonald     WHOI         macdonald@whoi.edu
# Co-Chief Scientist     Sabine Mecking       APL/UW       mecking@uw.edu
#                                      
# Analysis                          Institution  Investigator       email
# ----------------------            -----------  -----------------  -------------------------
# CTDO                              NOAA/PMEL    Gregory Johnson    Gregory.CJohnson@noaa.gov
#                                   NOAA/AOML    Molly Baringer     Molly.Baringer@noaa.gov
# Fluorometer/C-OPS                 UCSB/ERI     Norm Nelson        norm@eri.ucsb.edu
# Transmissometer                   TAMU         Wilford Gardner    wgardner@ocean.tamu.edu
# Underwater Vision Profiler (UVP)  UAF          Andrew McDonnell   amcdonnell@alaska.edu
# Lowered ADCP                      LDEO         Andreas Thurnherr  ant@ldeo.columbia.edu
# Chipods                           OSU          Jonathan Nash      nash@coas.oregonstate.edu
#                                   SIO/ODF      James Swift        jswift@ucsd.edu
# Data Management                   SIO/ODF      Susan Becker       sbecker@ucsd.edu
# CFCs/SF6/N2O                      NOAA/PMEL    John Bullister     John.L.Bullister@noaa.gov
# 3He/Neon/Tritium                  WHOI         William Jenkins    wjenkins@whoi.edu
# Dissolved O2                      RSMAS        Chris Langdon      clangdon@rsmas.miami.edu
#                                   NOAA/AOML    Molly Baringer     Molly.Baringer@noaa.gov
# Total CO2 (DIC)/UW pCO2           NOAA/PMEL    Simone Alin        Simone.R.Alin@noaa.gov
#                                   NOAA/AOML    Rik Wanninkhof     Rik.Wanninkhof@noaa.gov
# Total Alkalinity/pH               SIO/MPL      Andrew Dickson     adickson@ucsd.edu
# l3C/14C-DIC                       PU           Robert Key         401 Sayre Hall
#                                                                   Princeton University
#                                                                   08544 Princeton , NJ
#                                   WHOI         Ann McNichol       amcnichol@whoi.edu
# DOC/TDN                           UCSB/MSI     Craig Carlson      carlson@lifesci.ucsb.edu
# DO14C/Black Carbon                UCI/ESS      Ellen Druffel      edruffel@uci.edu
# CDOM/POC/Chlorophyll a            UCSB/ERI     Norm Nelson        norm@eri.ucsb.edu
# UW HPLC Pigments/AP                  ""               ""                    ""
# Spectroradiometry/AP                 ""               ""                    ""
# Nutrients                         NOAA/PMEL    Calvin Mordy       Calvin.W.Mordy@noaa.gov
# Salinity                          NOAA/AOML    Molly Baringer     Molly.Baringer@noaa.gov
#                                   NOAA/PMEL    Gregory Johnson    Gregory.CJohnson@noaa.gov
# 137Cs/134Cs/90Sr/129I             WHOI         Ken Buesseler      kbuesseler@whoi.edu
# Pteropods                         NOAA/PMEL    Nina Bednarsek     Nina.Bednarsek@noaa.gov
# ARGO Floats                       NOAA/PMEL    Gregory Johnson    Gregory.CJohnson@noaa.gov
# Shipboard ADCP                    UH           Eric Firing        efiring@hawaii.edu
#                                   UH           Jules Hummon       hummon@hawan.edu
#
EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,SF6,SF6_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,PH_TOT,PH_TOT_FLAG_W,PH_TMP,TRITUM,TRITUM_FLAG_W,TRITER,HELIUM,HELIUM_FLAG_W,DELC13,DELC13_FLAG_W,DELC14,DELC14_FLAG_W,C14ERR,NEON,NEON_FLAG_W,DOC,DOC_FLAG_W,N2O,N2O_FLAG_W,ARGON,ARGON_FLAG_W,BTL_DATE,BTL_TIME,SBE35,SBE35_FLAG_W,SALTREF,SALTREF_FLAG_W,DELHE3,DELHE3_FLAG_W,DELHER,HELIER,NEONER,ARGONER,KRYPTON,KRYPTON_FLAG_W,KRYPTONER,XENON,XENON_FLAG_W,XENONER,14C-DOC,14C-DOC_FLAG_W,14C-DOCERR,13C-DOC,13C-DOC_FLAG_W,13C-DOCERR
,,,,,,,,,,,METERS,DBAR,ITS-90,PSS-78,,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PMOL/KG,,PMOL/KG,,FMOL/KG,,UMOL/KG,,UMOL/KG,,,,DEG C,TU,,TU,NMOL/KG,,/MILLE,,/MILLE,,/MILLE,NMOL/KG,,UMOL/KG,,NMOL/KG,,UMOL/KG,,,,ITS-90,,G/KG,,%,,%,NMOL/KG,NMOL/KG,UMOL/KG,NMOL/KG,,NMOL/KG,NMOL/KG,,NMOL/KG,/MILLE,,/MILLE,/MILLE,,/MILLE
33RO20150525,     P16N.2,     113,          1,         23,         23,2,20150527,       0702,    22.4993,   -152.001,       5341,    19.8,   24.752,  34.7874,2,-999.0000,9,      207,2,  -999.0,9, -999.00,9, -999.00,9, -999.00,9, -999.00,9,-999.000,9,-999.000,9,-999.000,9,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00,-999.000,9,-999.000,-999.0000,9, -999.00,9,  -999.0,9,  -999.0,-999.0000,9,  -999.0,9,     -999.0,9,-999.000,9, 20150527,      739,  24.7512,2,     -999.0,9,     -999.0,9,     -999.0,-999.0000,     -999.0,     -999.0,     -999.0,9,     -999.0,     -999.0,9,     -999.0,     -999.0,9,     -999.0,     -999.0,9,     -999.0
33RO20150525,     P16N.2,     113,          1,         24,         24,2,20150527,       0702,    22.4993,   -152.001,       5341,    19.8,  24.7527,  34.7875,2,-999.0000,9,    206.9,2,  -999.0,9, -999.00,9, -999.00,9, -999.00,9, -999.00,9,-999.000,9,-999.000,9,-999.000,9,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00,-999.000,9,-999.000,-999.0000,9, -999.00,9,  -999.0,9,  -999.0,-999.0000,9,  -999.0,9,     -999.0,9,-999.000,9, 20150527,      739,  24.7526,2,     -999.0,9,     -999.0,9,     -999.0,-999.0000,     -999.0,     -999.0,     -999.0,9,     -999.0,     -999.0,9,     -999.0,     -999.0,9,     -999.0,     -999.0,9,     -999.0
33RO20150525,     P16N.2,     113,          1,         22,         22,2,20150527,       0702,    22.4993,   -152.001,       5341,    50.5,  24.4438,  34.9163,2,-999.0000,9,    209.8,2,  -999.0,9, -999.00,9, -999.00,9, -999.00,9, -999.00,9,-999.000,9,-999.000,9,-999.000,9,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00,-999.000,9,-999.000,-999.0000,9, -999.00,9,  -999.0,9,  -999.0,-999.0000,9,  -999.0,9,     -999.0,9,-999.000,9, 20150527,      737,  24.4409,2,     -999.0,9,     -999.0,9,     -999.0,-999.0000,     -999.0,     -999.0,     -999.0,9,     -999.0,     -999.0,9,     -999.0,     -999.0,9,     -999.0,     -999.0,9,     -999.0
33RO20150525,     P16N.2,     113,          1,         21,         21,2,20150527,       0702,    22.4993,   -152.001,       5341,    50.7,  24.4359,  34.9183,2,-999.0000,9,    209.6,2,  -999.0,9, -999.00,9, -999.00,9, -999.00,9, -999.00,9,-999.000,9,-999.000,9,-999.000,9,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00,-999.000,9,-999.000,-999.0000,9, -999.00,9,  -999.0,9,  -999.0,-999.0000,9,  -999.0,9,     -999.0,9,-999.000,9, 20150527,      736,  24.4417,2,     -999.0,9,     -999.0,9,     -999.0,-999.0000,     -999.0,     -999.0,     -999.0,9,     -999.0,     -999.0,9,     -999.0,     -999.0,9,     -999.0,     -999.0,9,     -999.0
33RO20150525,     P16N.2,     113,          1,         20,         20,2,20150527,       0702,    22.4993,   -152.001,       5341,      81,  23.6405,  35.2323,2,-999.0000,9,    213.8,2,  -999.0,9, -999.00,9, -999.00,9, -999.00,9, -999.00,9,-999.000,9,-999.000,9,-999.000,9,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00,-999.000,9,-999.000,-999.0000,9, -999.00,9,  -999.0,9,  -999.0,-999.0000,9,  -999.0,9,     -999.0,9,-999.000,9, 20150527,      734,  23.6375,2,     -999.0,9,     -999.0,9,     -999.0,-999.0000,     -999.0,     -999.0,     -999.0,9,     -999.0,     -999.0,9,     -999.0,     -999.0,9,     -999.0,     -999.0,9,     -999.0
33RO20150525,     P16N.2,     113,          1,         19,         19,2,20150527,       0702,    22.4993,   -152.001,       5341,    81.1,  23.6359,  35.2358,2,-999.0000,9,    213.9,2,  -999.0,9, -999.00,9, -999.00,9, -999.00,9, -999.00,9,-999.000,9,-999.000,9,-999.000,9,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00,-999.000,9,-999.000,-999.0000,9, -999.00,9,  -999.0,9,  -999.0,-999.0000,9,  -999.0,9,     -999.0,9,-999.000,9, 20150527,      734,  23.6336,2,     -999.0,9,     -999.0,9,     -999.0,-999.0000,     -999.0,     -999.0,     -999.0,9,     -999.0,     -999.0,9,     -999.0,     -999.0,9,     -999.0,     -999.0,9,     -999.0
33RO20150525,     P16N.2,     113,          1,         18,         18,2,20150527,       0702,    22.4993,   -152.001,       5341,   118.7,  21.4499,  35.0349,2,-999.0000,9,    206.2,2,  -999.0,9, -999.00,9, -999.00,9, -999.00,9, -999.00,9,-999.000,9,-999.000,9,-999.000,9,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00,-999.000,9,-999.000,-999.0000,9, -999.00,9,  -999.0,9,  -999.0,-999.0000,9,  -999.0,9,     -999.0,9,-999.000,9, 20150527,      731,  21.4476,2,     -999.0,9,     -999.0,9,     -999.0,-999.0000,     -999.0,     -999.0,     -999.0,9,     -999.0,     -999.0,9,     -999.0,     -999.0,9,     -999.0,     -999.0,9,     -999.0
33RO20150525,     P16N.2,     113,          1,         17,         17,2,20150527,       0702,    22.4993,   -152.001,       5341,   118.8,  21.4509,  35.0336,2,-999.0000,9,    206.3,2,  -999.0,9, -999.00,9, -999.00,9, -999.00,9, -999.00,9,-999.000,9,-999.000,9,-999.000,9,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00,-999.000,9,-999.000,-999.0000,9, -999.00,9,  -999.0,9,  -999.0,-999.0000,9,  -999.0,9,     -999.0,9,-999.000,9, 20150527,      731,  21.4464,2,     -999.0,9,     -999.0,9,     -999.0,-999.0000,     -999.0,     -999.0,     -999.0,9,     -999.0,     -999.0,9,     -999.0,     -999.0,9,     -999.0,     -999.0,9,     -999.0
33RO20150525,     P16N.2,     113,          1,         16,         16,2,20150527,       0702,    22.4993,   -152.001,       5341,   160.2,    19.75,  35.0117,2,-999.0000,9,    189.2,2,  -999.0,9, -999.00,9, -999.00,9, -999.00,9, -999.00,9,-999.000,9,-999.000,9,-999.000,9,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00,-999.000,9,-999.000,-999.0000,9, -999.00,9,  -999.0,9,  -999.0,-999.0000,9,  -999.0,9,     -999.0,9,-999.000,9, 20150527,      729,   19.751,2,     -999.0,9,     -999.0,9,     -999.0,-999.0000,     -999.0,     -999.0,     -999.0,9,     -999.0,     -999.0,9,     -999.0,     -999.0,9,     -999.0,     -999.0,9,     -999.0
33RO20150525,     P16N.2,     113,          1,         15,         15,2,20150527,       0702,    22.4993,   -152.001,       5341,   160.2,   19.757,  35.0127,2,-999.0000,9,    189.2,2,  -999.0,9, -999.00,9, -999.00,9, -999.00,9, -999.00,9,-999.000,9,-999.000,9,-999.000,9,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00,-999.000,9,-999.000,-999.0000,9, -999.00,9,  -999.0,9,  -999.0,-999.0000,9,  -999.0,9,     -999.0,9,-999.000,9, 20150527,      729,  19.7536,2,     -999.0,9,     -999.0,9,     -999.0,-999.0000,     -999.0,     -999.0,     -999.0,9,     -999.0,     -999.0,9,     -999.0,     -999.0,9,     -999.0,     -999.0,9,     -999.0
