BOTTLE,20200515CCHSIOCBG
# Merged parameters: DELC14, DELC14_FLAG_W, DELC13, DELC13_FLAG_W, C14ERR
# note: DELC14 at station 10, cast 1, sample 3 from E. Druffel
# 20160728CCHSIOCBG
# Merged parameters: D14C-DIC, D14C-DIC_FLAG_W, D14C-DIC_ERROR, D14C-DOC, D14C-DOC_FLAG_W, D14C-DOC_ERROR, D13C-DOC, D13C-DOC_FLAG_W, D13C-DOC_ERROR
# 20150615CCHSIOCBG
# Merged parameters: CFC-11, CFC-11_FLAG_W, CFC-12, CFC-12_FLAG_W, SF6, SF6_FLAG_W, N2O, N2O_FLAG_W, CCL4, CCL4_FLAG_W
# Merged parameters: OXYGEN, OXYGEN_FLAG_W
# 20140923CCHSIOCBG
# Merged parameters: N2O
# Merged parameters: DOC, TDN
# Merged parameters: CDOM325, CDOM325_FLAG_W, CDOM340, CDOM340_FLAG_W, CDOM380, CDOM380_FLAG_W, CDOM412, CDOM412_FLAG_W, CDOM443, CDOM443_FLAG_W, CDOM490, CDOM490_FLAG_W, CDOM555, CDOM555_FLAG_W, CDOMSL, CDOMSL_FLAG_W, CDOMSN, CDOMSN_FLAG_W
# 20140804PRINUNIVRMK
# BOTTLE,20140804PRINUNIVRMK 
# Merged final CFC&SF6&N2O data from J.Bullister. No CCl4, so do not include 
# BOTTLE,20140731PRINUNIVRMK 
# Merged DOC and TDN data 
# Merged nutrients with corrected (umol/kg) units 
# BOTTLE,20140602CDIAC 
# Merged parameters: ALKALI and PH_SWS 
# 20140526CCHDO 
# -------------------------------------------------------------- 
# Data source: CCHDO  http://cchdo.ucsd.edu 
# SHIP: Ron Brown 
# Cruise: A16N 
# Region: North Atlantic eastern basin 
# EXPOCODE: 33RO20130803 
# DATES: Leg 1: Aug 3 - Aug 23, 2013 
#        Leg 2: Sep 1 - Oct. 3, 2013 
# Chief Scientist: M. Baringer; D. Volkov 
#                  J. Bullister; R. Sonnerup 
# 145 stations with 24 place Rosette 
# Hydro: Who - K. Taggart; Status - final 
# 	Notes: 	 
# Nuts: Who - J.Z Zang & C. MOrdy; Status - final 
# 	Notes: 
# O2: Who - C. Langdon; Status - final 
# 	Notes: 
# TCO2: Who - R. Wanniinkhof; R. Feely; Status - final 
# 	Notes: includes discrete pCO2 
# TA: Who - F. Millero; Status -final 
# 	Notes: includes pHsws@25C 
# CFC: Who - J. Bullister; Status - final 
# 	Notes: includes SF6 
# C14/13: Who - R. Key; A. McNichol; Status - being analyzed 
# 	Notes: E. Druffel C14 of DOC 
# H3/He3: Who - P.Schlosser; W. Jenkins; Status - being analyzed 
# 	Notes:  
# Other: O18 of water P.Schlosser; N15/O18 of NO3 D.Sigman; DOC/TDN D.Hansel; 
#        CDOM C. Carlson; Trace metals J. Resing 
#        E.Druffel D14C-DOC, D13C-DOC ; Status - final 
# References: 
# D14C-DOC, D13C-DOC: Druffel, E. R. M., S. Griffin, A.I. Coppola and B.D. Walker (2016),Radiocarbon in dissolved organic carbon of the Atlantic Ocean, Geophys. Res. Lett., 43, doi:10.1002/2016GL068746.
# --------------------------------------------------------------
#
# DATA CITATION
#
# Please cite data downloaded from CCHDO as: [Data providers of the parameter(s) used]. [Year of file access]. [CTD/Bottle] data from cruise [expocode], [format version used]. Accessed from CCHDO [url of cruise data page]. Access date [date of download]. [Applicable CCHDO cruise DOI if provided].
#
# For example: Swift, J. and Becker, S. 2019. CTD data from Cruise I09N, exchange version. Accessed from CCHDO https://cchdo.ucsd.edu/cruise/33RR20160321. Access date 2019-08-21. CCHDO cruise DOI: 10.7942/C2008W
#
# Information on the scientists who provided the different parameters can be found in the cruise report. Additionally, for US GO-SHIP cruises, this information is usually in the comments section in the text headers of the Exchange bottle files.
#
# Users are also encouraged to acknowledge the funding program that supported the data collection in their publication. For US GO-SHIP data this is the NSF/NOAA funded U.S Repeat Hydrography Program.
#
# For data citation, please use the data providers listed below. 
#
# Programs and Principal Investigators
#
# Analysis                 Email                            Institution  Principal Investigator
# -----------------------  -------------------------------  -----------  ----------------------
# Chief Scientist          molly.baringer@noaa.gov          AOML         Molly Baringer 
# Co-Chief Scientist       dlvolkov@gmail.com               AOML         Denis Volkov  
# CTDO                     Gregory.C.Johnson@noaa.gov       NOAA/PMEL    Gregory Johnson
#                          Molly.Baringer@noaa.gov          NOAA/AOML    Molly Baringer
# ADCP/LADCP               hummon@hawaii.edu                U Hawaii     Jules Hummon
# Salinity                 Molly.Baringer@noaa.gov          NOAA/AOML    Molly Baringer
# Total CO2 (DIC)          Richard.A.Feely@noaa.gov         NOAA/PMEL    Richard Feely
#                          Rik.Wanninkhof@noaa.gov          NOAA/AOML    Rik Wanninkhof
# UW & Discrete pCO2       Rik.Wanninkhof@noaa.gov          NOAA/AOML    Rik Wanninkhof
# Nutrients                Jia-Zhong.Zhang@noaa.gov         NOAA/AOML    Jia-Zhong Zhang
#                          Calvin.W.Mordy@noaa.gov          NOAA/PMEL    Calvin Mordy
# Dissolved O2             clangdon@rsmas.miami.edu         RSMAS        Chris Langdon
# Total Alkalinity/pH      fmilleror@smas.miami.edu         RSMAS        Frank Millero
# Chlorofluorocarbons      John.L.Bullister@noaa.gov        NOAA/PMEL    John Bullister
#   (CFCs)/SF6/N2O  
# 3He /Tritium             peters@ldeo.columbia.edu         LDEO         Peter Schlosser
#                          wjenkins@whoi.edu                WHOI         William Jenkins
# DOC/TDN                  dhansell@rsmas.miami.edu         RSMAS        Dennis Hansell
# 14C-DOC                  edruffel@uci.edu                 UCI          Ellen Druffel
# 14C-DIC and 13C-DIC      amcnichol@whoi.edu               WHOI         Ann McNichol
# δ18O-H2O                 peters@ldeo.columbia.edu         LDEO         Peter Schlosser
#                          jhertzberg@ocean.tamu.edu        TAMU         Jennifer Hertzberg
# δ15N/δ18O of NO3-        sigman@princeton.edu             PU           Daniel Sigman
# N2O Isotopes             bxc@uw.edu                       UW           Bonnie Chang
# Data Management          jswift@ucsd.edu                  SIO          James Swift
#                          sbecker@ucsd.edu                 SIO          Susan Becker
# CDOM                     normcarlson@erilifesci.ucsb.edu  UCSB/ERIMSI  Craig Nelson
# Trace Metals,            resing@u.washington.edu          UW           Joe Resing
# Argo Float &             Gregory.C.Johnson@noaa.gov       NOAA/PMEL    Gregory C. Johnson
# Meteorological               
# Sensor deployments
# Drifter Deployment       Shaun.Dolk@noaa.gov              NOAA/AOML    Shaun Dolk
# Underway surface ocean,                                   NOAA         Ship personnel
#   meteoro-logical and 
#   bathymetry data   
# 
EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,SF6,SF6_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,PCO2,PCO2_FLAG_W,PCO2TMP,PH_SWS,PH_SWS_FLAG_W,PH_TMP,DELC13,DELC13_FLAG_W,DELC14,DELC14_FLAG_W,C14ERR,DOC,DOC_FLAG_W,TDN,TDN_FLAG_W,N2O,N2O_FLAG_W,CDOM325,CDOM325_FLAG_W,CDOM340,CDOM340_FLAG_W,CDOM380,CDOM380_FLAG_W,CDOM412,CDOM412_FLAG_W,CDOM443,CDOM443_FLAG_W,CDOM490,CDOM490_FLAG_W,CDOM555,CDOM555_FLAG_W,CDOMSL,CDOMSL_FLAG_W,CDOMSN,CDOMSN_FLAG_W,CCL4,CCL4_FLAG_W,14C-DOC,14C-DOC_FLAG_W,14C-DOCERR,13C-DOC,13C-DOC_FLAG_W,13C-DOCERR
,,,,,,,,,,,METERS,DBAR,ITS-90,PSS-78,,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PMOL/KG,,PMOL/KG,,FMOL/KG,,UMOL/KG,,UMOL/KG,,UATM,,DEG C,,,DEG C,/MILLE,,/MILLE,,/MILLE,UMOL/KG,,UMOL/KG,,NMOL/KG,,1/M,,1/M,,1/M,,1/M,,1/M,,1/M,,1/M,,1/NM,,1/NM,,NMOL/KG,,/MILLE,,/MILLE,/MILLE,,/MILLE
33RO20130803,       A16N,       1,          1,         10,         10,2,20130803,       2323,    63.3011,   -20.0010,        197,     2.8,  12.4514,  32.9700,2,  32.9680,2,    295.9,2,   295.6,2,    7.60,2,    0.00,2,    0.01,2,    0.06,2,   3.313,6,   1.922,6,   2.073,6,  1968.8,6,  2222.2,4,   361.7,2,      20,   7.9937,2,    25.00, -999.00,9,  -999.0,9,  -999.0, -999.00,9, -999.00,9,     10.052,6,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,     -999.0,5,  -999.0,9,     -999.0,     -999.0,9,     -999.0
33RO20130803,       A16N,       1,          1,          9,          9,2,20130803,       2321,    63.3011,   -20.0010,        197,    26.1,   9.9136,  34.9211,2,  34.9305,2,    267.4,2,   265.5,2,    3.20,2,    6.10,2,    0.31,2,    0.55,2,   3.513,2,   2.008,2,   2.069,2,  2106.5,2,  2329.0,3,   541.3,2,      20,   7.8495,2,    25.00, -999.00,9,  -999.0,9,  -999.0, -999.00,9, -999.00,9,     11.098,2,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,     -999.0,5,  -999.0,9,     -999.0,     -999.0,9,     -999.0
33RO20130803,       A16N,       1,          1,          8,          8,2,20130803,       2320,    63.3011,   -20.0010,        197,    54.8,   9.0565,  35.0579,2,  35.0604,2,    255.7,2,   255.3,2,    4.00,2,    9.80,2,    0.36,2,    0.75,2,   3.530,2,   2.035,2,   2.171,2,  2134.2,2,  2228.0,4,   616.6,2,      20,   7.7958,2,    25.00, -999.00,9,  -999.0,9,  -999.0, -999.00,9, -999.00,9,     11.321,2,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,     -999.0,5,  -999.0,9,     -999.0,     -999.0,9,     -999.0
33RO20130803,       A16N,       1,          1,          7,          7,2,20130803,       2318,    63.3011,   -20.0010,        197,    79.8,   8.3465,  35.1599,2,  35.1614,2,    257.0,2,   259.7,2,    4.50,2,   13.10,2,    0.02,2,    0.88,2,   3.566,2,   2.033,2,   2.113,2,  2152.1,2,  2321.6,2,   671.7,2,      20,   7.7634,2,    25.00, -999.00,9,  -999.0,9,  -999.0, -999.00,9, -999.00,9,     11.588,2,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,     -999.0,5,  -999.0,9,     -999.0,     -999.0,9,     -999.0
33RO20130803,       A16N,       1,          1,          6,          6,2,20130803,       2315,    63.3011,   -20.0010,        197,   104.1,   8.1891,  35.1691,2,  35.1687,2,    261.8,2,   261.8,2,    5.70,2,   13.50,2,    0.02,2,    0.88,2,   3.495,2,   1.990,2,   1.974,2,  2154.9,2,  2349.2,3,   672.7,2,      20,   7.7640,2,    25.00, -999.00,9,  -999.0,9,  -999.0, -999.00,9, -999.00,9,     11.911,2,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,     -999.0,5,  -999.0,9,     -999.0,     -999.0,9,     -999.0
33RO20130803,       A16N,       1,          1,          5,          5,2,20130803,       2313,    63.3011,   -20.0010,        197,   126.6,   8.0800,  35.1766,2,  35.1763,2,    259.2,2,   259.3,2,    5.90,6,   14.00,6,    0.02,6,    0.92,6,   3.539,2,   2.021,2,   2.101,2,  2156.3,2,  2322.4,2,   685.2,2,      20,   7.7585,2,    25.00, -999.00,9,  -999.0,9,  -999.0, -999.00,9, -999.00,9,     11.881,2,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,     -999.0,5,  -999.0,9,     -999.0,     -999.0,9,     -999.0
33RO20130803,       A16N,       1,          1,          4,          4,2,20130803,       2311,    63.3011,   -20.0010,        197,   154.8,   8.0196,  35.1869,2,  35.1850,2,    261.3,2,   257.3,4,    6.10,2,   13.80,6,    0.01,6,    0.91,6,-999.000,9,-999.000,9,-999.000,9,  2155.2,2,  2322.4,2,   680.7,2,      20,   7.7598,2,    25.00, -999.00,9,  -999.0,9,  -999.0, -999.00,9, -999.00,9,     -999.0,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,     -999.0,9,  -999.0,9,     -999.0,     -999.0,9,     -999.0
33RO20130803,       A16N,       1,          1,          3,          3,2,20130803,       2309,    63.3011,   -20.0010,        197,   166.6,   7.9894,  35.1869,2,  35.1872,2,    261.3,2,   260.9,2,    6.30,2,   14.00,6,    0.02,6,    0.92,6,   3.493,2,   2.005,2,   1.939,2,  2155.7,2,  -999.0,5,   682.9,2,      20,   7.7594,2,    25.00, -999.00,9,  -999.0,9,  -999.0, -999.00,9, -999.00,9,     11.775,2,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,     -999.0,5,  -999.0,9,     -999.0,     -999.0,9,     -999.0
33RO20130803,       A16N,       1,          1,          1,          1,2,20130803,       2307,    63.3011,   -20.0010,        197,   190.6,   7.9365,  35.1879,2,  35.1890,2,    257.4,2,     258,2,    7.20,2,   14.40,6,    0.05,6,    0.97,6,   3.507,2,   2.002,2,   2.016,2,  2159.1,2,  2324.5,2,   696.1,2,      20,   7.7486,2,    25.00, -999.00,9,  -999.0,9,  -999.0, -999.00,9, -999.00,9,     11.988,2,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,     -999.0,5,  -999.0,9,     -999.0,     -999.0,9,     -999.0
33RO20130803,       A16N,       1,          1,          2,          2,2,20130803,       2307,    63.3011,   -20.0010,        197,   190.7,   7.9358,  35.1879,2,  35.1894,2,    257.5,2,   257.1,2,    7.20,2,   14.30,6,    0.05,6,    0.97,6,-999.000,9,-999.000,9,-999.000,9,  2159.7,2,  2325.0,2,   698.5,2,      20,   7.7503,2,    25.00, -999.00,9,  -999.0,9,  -999.0, -999.00,9, -999.00,9,     -999.0,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,     -999.0,9,  -999.0,9,     -999.0,     -999.0,9,     -999.0
33RO20130803,       A16N,       2,          1,         15,         15,2,20130804,       0134,    63.2173,   -20.0014,        559,     2.9,  12.4905,  33.6174,2,  33.6477,2,    308.1,2,   293.4,2,    5.20,2,    0.00,2,    0.01,2,    0.06,2,   3.248,6,   1.894,6,   2.026,6,  1984.1,6,  2247.4,6,   359.6,2,      20,   7.7765,3,    25.00, -999.00,9,  -999.0,9,  -999.0,   56.45,2,    3.73,2,      9.842,6,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,     -999.0,5,  -999.0,9,     -999.0,     -999.0,9,     -999.0
